Horario,Fecha,Sorteo,Numero
tarde,2024-09-17T19:30:00,21854,46
manana,2024-09-18T12:55:00,21855,88
mediaTarde,2024-09-18T16:30:00,21856,48
tarde,2024-09-18T19:30:00,21857,76
manana,2024-09-19T12:55:00,21858,19
mediaTarde,2024-09-19T16:30:00,21859,75
tarde,2024-09-19T19:30:00,21860,39
manana,2024-09-20T12:55:00,21861,36
mediaTarde,2024-09-20T16:30:00,21862,77
tarde,2024-09-20T19:30:00,21863,90
manana,2024-09-21T12:55:00,21864,15
mediaTarde,2024-09-21T16:30:00,21865,42
tarde,2024-09-21T19:30:00,21866,24
manana,2024-09-22T12:55:00,21867,14
mediaTarde,2024-09-22T16:30:00,21868,9
tarde,2024-09-22T19:30:00,21869,71
manana,2024-09-23T12:55:00,21870,87
mediaTarde,2024-09-23T16:30:00,21871,48
tarde,2024-09-23T19:30:00,21872,1
manana,2024-09-24T12:55:00,21873,23
mediaTarde,2024-09-24T16:30:00,21874,19
tarde,2024-09-24T19:30:00,21875,22
manana,2024-09-25T12:55:00,21876,22
mediaTarde,2024-09-25T16:30:00,21877,59
tarde,2024-09-25T19:30:00,21878,22
manana,2024-09-26T12:55:00,21879,23
mediaTarde,2024-09-26T16:30:00,21880,54
tarde,2024-09-26T19:30:00,21881,54
manana,2024-09-27T12:55:00,21882,94
mediaTarde,2024-09-27T16:30:00,21883,13
tarde,2024-09-27T19:30:00,21884,51
manana,2024-09-28T12:55:00,21885,0
mediaTarde,2024-09-28T16:30:00,21886,49
tarde,2024-09-28T19:30:00,21887,42
manana,2024-09-29T12:55:00,21888,23
mediaTarde,2024-09-29T16:30:00,21889,59
tarde,2024-09-29T19:30:00,21890,50
manana,2024-09-30T12:55:00,21891,83
mediaTarde,2024-09-30T16:30:00,21892,45
tarde,2024-09-30T19:30:00,21893,32
manana,2024-10-01T12:55:00,21894,54
mediaTarde,2024-10-01T16:30:00,21895,35
tarde,2024-10-01T19:30:00,21896,26
manana,2024-10-02T12:55:00,21897,97
mediaTarde,2024-10-02T16:30:00,21898,9
tarde,2024-10-02T19:30:00,21899,32
manana,2024-10-03T12:55:00,21900,57
mediaTarde,2024-10-03T16:30:00,21901,52
tarde,2024-10-03T19:30:00,21902,72
manana,2024-10-04T12:55:00,21903,93
mediaTarde,2024-10-04T16:30:00,21904,95
tarde,2024-10-04T19:30:00,21905,80
manana,2024-10-05T12:55:00,21906,14
mediaTarde,2024-10-05T16:30:00,21907,66
tarde,2024-10-05T19:30:00,21908,94
manana,2024-10-06T12:55:00,21909,11
mediaTarde,2024-10-06T16:30:00,21910,21
tarde,2024-10-06T19:30:00,21911,0
manana,2024-10-07T12:55:00,21912,43
mediaTarde,2024-10-07T16:30:00,21913,88
tarde,2024-10-07T19:30:00,21914,2
manana,2024-10-08T12:55:00,21915,32
mediaTarde,2024-10-08T16:30:00,21916,43
tarde,2024-10-08T19:30:00,21917,74
manana,2024-10-09T12:55:00,21918,65
mediaTarde,2024-10-09T16:30:00,21919,12
tarde,2024-10-09T19:30:00,21920,7
manana,2024-10-10T12:55:00,21921,62
mediaTarde,2024-10-10T16:30:00,21922,83
tarde,2024-10-10T19:30:00,21923,50
manana,2024-10-11T12:55:00,21924,41
mediaTarde,2024-10-11T16:30:00,21925,33
tarde,2024-10-11T19:30:00,21926,48
manana,2024-10-12T12:55:00,21927,13
mediaTarde,2024-10-12T16:30:00,21928,27
tarde,2024-10-12T19:30:00,21929,39
manana,2024-10-13T12:55:00,21930,88
mediaTarde,2024-10-13T16:30:00,21931,27
tarde,2024-10-13T19:30:00,21932,58
manana,2024-10-14T12:55:00,21933,85
mediaTarde,2024-10-14T16:30:00,21934,15
tarde,2024-10-14T19:30:00,21935,37
manana,2024-10-15T12:55:00,21936,56
mediaTarde,2024-10-15T16:30:00,21937,23
tarde,2024-10-15T19:30:00,21938,65
manana,2024-10-16T12:55:00,21939,60
mediaTarde,2024-10-16T16:30:00,21940,14
tarde,2024-10-16T19:30:00,21941,48
manana,2024-10-17T12:55:00,21942,78
mediaTarde,2024-10-17T16:30:00,21943,74
tarde,2024-10-17T19:30:00,21944,76
manana,2024-10-18T12:55:00,21945,95
mediaTarde,2024-10-18T16:30:00,21946,20
tarde,2024-10-18T19:30:00,21947,73
manana,2024-10-19T12:55:00,21948,36
mediaTarde,2024-10-19T16:30:00,21949,53
tarde,2024-10-19T19:30:00,21950,77
manana,2024-10-20T12:55:00,21951,87
mediaTarde,2024-10-20T16:30:00,21952,60
tarde,2024-10-20T19:30:00,21953,70
manana,2024-10-21T12:55:00,21954,37
mediaTarde,2024-10-21T16:30:00,21955,23
tarde,2024-10-21T19:30:00,21956,2
manana,2024-10-22T12:55:00,21957,41
mediaTarde,2024-10-22T16:30:00,21958,99
tarde,2024-10-22T19:30:00,21959,82
manana,2024-10-23T12:55:00,21960,27
mediaTarde,2024-10-23T16:30:00,21961,64
tarde,2024-10-23T19:30:00,21962,48
manana,2024-10-24T12:55:00,21963,32
mediaTarde,2024-10-24T16:30:00,21964,21
tarde,2024-10-24T19:30:00,21965,79
manana,2024-10-25T12:55:00,21966,75
mediaTarde,2024-10-25T16:30:00,21967,36
tarde,2024-10-25T19:30:00,21968,63
manana,2024-10-26T12:55:00,21969,60
mediaTarde,2024-10-26T16:30:00,21970,63
tarde,2024-10-26T19:30:00,21971,7
manana,2024-10-27T12:55:00,21972,9
mediaTarde,2024-10-27T16:30:00,21973,73
tarde,2024-10-27T19:30:00,21974,83
manana,2024-10-28T12:55:00,21975,26
mediaTarde,2024-10-28T16:30:00,21976,58
tarde,2024-10-28T19:30:00,21977,15
manana,2024-10-29T12:55:00,21978,31
mediaTarde,2024-10-29T16:30:00,21979,69
tarde,2024-10-29T19:30:00,21980,34
manana,2024-10-30T12:55:00,21981,59
mediaTarde,2024-10-30T16:30:00,21982,44
tarde,2024-10-30T19:30:00,21983,74
manana,2024-10-31T12:55:00,21984,97
mediaTarde,2024-10-31T16:30:00,21985,85
tarde,2024-10-31T19:30:00,21986,47
manana,2024-11-01T12:55:00,21987,38
mediaTarde,2024-11-01T16:30:00,21988,22
tarde,2024-11-01T19:30:00,21989,69
manana,2024-11-02T12:55:00,21990,55
mediaTarde,2024-11-02T16:30:00,21991,4
tarde,2024-11-02T19:30:00,21992,74
manana,2024-11-03T12:55:00,21993,69
mediaTarde,2024-11-03T16:30:00,21994,59
tarde,2024-11-03T19:30:00,21995,70
manana,2024-11-04T12:55:00,21996,74
mediaTarde,2024-11-04T16:30:00,21997,81
tarde,2024-11-04T19:30:00,21998,86
manana,2024-11-05T12:55:00,21999,74
mediaTarde,2024-11-05T16:30:00,22000,85
tarde,2024-11-05T19:30:00,22001,30
manana,2024-11-06T12:55:00,22002,82
mediaTarde,2024-11-06T16:30:00,22003,91
tarde,2024-11-06T19:30:00,22004,58
manana,2024-11-07T12:55:00,22005,80
mediaTarde,2024-11-07T16:30:00,22006,52
tarde,2024-11-07T19:30:00,22007,49
manana,2024-11-08T12:55:00,22008,16
mediaTarde,2024-11-08T16:30:00,22009,86
tarde,2024-11-08T19:30:00,22010,44
manana,2024-11-09T12:55:00,22011,19
mediaTarde,2024-11-09T16:30:00,22012,49
tarde,2024-11-09T19:30:00,22013,72
manana,2024-11-10T12:55:00,22014,60
mediaTarde,2024-11-10T16:30:00,22015,24
tarde,2024-11-10T19:30:00,22016,92
manana,2024-11-11T12:55:00,22017,0
mediaTarde,2024-11-11T16:30:00,22018,14
tarde,2024-11-11T19:30:00,22019,93
manana,2024-11-12T12:55:00,22020,40
mediaTarde,2024-11-12T16:30:00,22021,46
tarde,2024-11-12T19:30:00,22022,15
manana,2024-11-13T12:55:00,22023,81
mediaTarde,2024-11-13T16:30:00,22024,38
tarde,2024-11-13T19:30:00,22025,27
manana,2024-11-14T12:55:00,22026,27
mediaTarde,2024-11-14T16:30:00,22027,92
tarde,2024-11-14T19:30:00,22028,31
manana,2024-11-15T12:55:00,22029,42
mediaTarde,2024-11-15T16:30:00,22030,54
tarde,2024-11-15T19:30:00,22031,53
manana,2024-11-16T12:55:00,22032,43
mediaTarde,2024-11-16T16:30:00,22033,54
tarde,2024-11-16T19:30:00,22034,9
manana,2024-11-17T12:55:00,22035,46
mediaTarde,2024-11-17T16:30:00,22036,98
tarde,2024-11-17T19:30:00,22037,87
manana,2024-11-18T12:55:00,22038,27
mediaTarde,2024-11-18T16:30:00,22039,47
tarde,2024-11-18T19:30:00,22040,44
manana,2024-11-19T12:55:00,22041,28
mediaTarde,2024-11-19T16:30:00,22042,14
tarde,2024-11-19T19:30:00,22043,36
manana,2024-11-20T12:55:00,22044,66
mediaTarde,2024-11-20T16:30:00,22045,98
tarde,2024-11-20T19:30:00,22046,94
manana,2024-11-21T12:55:00,22047,86
mediaTarde,2024-11-21T16:30:00,22048,99
tarde,2024-11-21T19:30:00,22049,7
manana,2024-11-22T12:55:00,22050,11
mediaTarde,2024-11-22T16:30:00,22051,42
tarde,2024-11-22T19:30:00,22052,58
manana,2024-11-23T12:55:00,22053,23
mediaTarde,2024-11-23T16:30:00,22054,52
tarde,2024-11-23T19:30:00,22055,83
manana,2024-11-24T12:55:00,22056,31
mediaTarde,2024-11-24T16:30:00,22057,66
tarde,2024-11-24T19:30:00,22058,39
manana,2024-11-25T12:55:00,22059,94
mediaTarde,2024-11-25T16:30:00,22060,67
tarde,2024-11-25T19:30:00,22061,72
manana,2024-11-26T12:55:00,22062,23
mediaTarde,2024-11-26T16:30:00,22063,46
tarde,2024-11-26T19:30:00,22064,37
manana,2024-11-27T12:55:00,22065,40
mediaTarde,2024-11-27T16:30:00,22066,89
tarde,2024-11-27T19:30:00,22067,64
manana,2024-11-28T12:55:00,22068,72
mediaTarde,2024-11-28T16:30:00,22069,64
tarde,2024-11-28T19:30:00,22070,79
manana,2024-11-29T12:55:00,22071,15
mediaTarde,2024-11-29T16:30:00,22072,35
tarde,2024-11-29T19:30:00,22073,74
manana,2024-11-30T12:55:00,22074,67
mediaTarde,2024-11-30T16:30:00,22075,5
tarde,2024-11-30T19:30:00,22076,82
manana,2024-12-01T12:55:00,22077,74
mediaTarde,2024-12-01T16:30:00,22078,61
tarde,2024-12-01T19:30:00,22079,26
manana,2024-12-02T12:55:00,22080,18
mediaTarde,2024-12-02T16:30:00,22081,16
tarde,2024-12-02T19:30:00,22082,75
manana,2024-12-03T12:55:00,22083,53
mediaTarde,2024-12-03T16:30:00,22084,69
tarde,2024-12-03T19:30:00,22085,62
manana,2024-12-04T12:55:00,22086,56
mediaTarde,2024-12-04T16:30:00,22087,58
tarde,2024-12-04T19:30:00,22088,44
manana,2024-12-05T12:55:00,22089,27
mediaTarde,2024-12-05T16:30:00,22090,61
tarde,2024-12-05T19:30:00,22091,92
manana,2024-12-06T12:55:00,22092,41
mediaTarde,2024-12-06T16:30:00,22093,68
tarde,2024-12-06T19:30:00,22094,16
manana,2024-12-07T12:55:00,22095,64
mediaTarde,2024-12-07T16:30:00,22096,94
tarde,2024-12-07T19:30:00,22097,45
manana,2024-12-08T12:55:00,22098,55
mediaTarde,2024-12-08T16:30:00,22099,50
tarde,2024-12-08T19:30:00,22100,60
manana,2024-12-09T12:55:00,22101,46
mediaTarde,2024-12-09T16:30:00,22102,41
tarde,2024-12-09T19:30:00,22103,79
manana,2024-12-10T12:55:00,22104,75
mediaTarde,2024-12-10T16:30:00,22105,94
tarde,2024-12-10T19:30:00,22106,19
manana,2024-12-11T12:55:00,22107,56
mediaTarde,2024-12-11T16:30:00,22108,97
tarde,2024-12-11T19:30:00,22109,45
manana,2024-12-12T12:55:00,22110,97
mediaTarde,2024-12-12T16:30:00,22111,51
tarde,2024-12-12T19:30:00,22112,0
manana,2024-12-13T12:55:00,22113,59
mediaTarde,2024-12-13T16:30:00,22114,88
tarde,2024-12-13T19:30:00,22115,37
manana,2024-12-14T12:55:00,22116,95
mediaTarde,2024-12-14T16:30:00,22117,95
tarde,2024-12-14T19:30:00,22118,87
manana,2024-12-15T12:55:00,22119,8
mediaTarde,2024-12-15T16:30:00,22120,75
tarde,2024-12-15T19:30:00,22121,43
manana,2024-12-16T12:55:00,22122,70
mediaTarde,2024-12-16T16:30:00,22123,2
tarde,2024-12-16T19:30:00,22124,67
manana,2024-12-17T12:55:00,22125,52
mediaTarde,2024-12-17T16:30:00,22126,71
tarde,2024-12-17T19:30:00,22127,16
manana,2024-12-18T12:55:00,22128,47
mediaTarde,2024-12-18T16:30:00,22129,34
tarde,2024-12-18T19:30:00,22130,81
manana,2024-12-19T12:55:00,22131,12
mediaTarde,2024-12-19T16:30:00,22132,72
tarde,2024-12-19T19:30:00,22133,8
manana,2024-12-20T12:55:00,22134,40
mediaTarde,2024-12-20T16:30:00,22135,52
tarde,2024-12-20T19:30:00,22136,51
manana,2024-12-21T12:55:00,22137,93
mediaTarde,2024-12-21T16:30:00,22138,87
tarde,2024-12-21T19:30:00,22139,76
manana,2024-12-22T12:55:00,22140,38
mediaTarde,2024-12-22T16:30:00,22141,76
tarde,2024-12-22T19:30:00,22142,97
manana,2024-12-23T12:55:00,22143,85
mediaTarde,2024-12-23T16:30:00,22144,11
tarde,2024-12-23T19:30:00,22145,62
manana,2024-12-24T12:55:00,22146,10
mediaTarde,2024-12-24T17:00:00,22147,13
manana,2024-12-26T12:55:00,22148,82
mediaTarde,2024-12-26T16:30:00,22149,14
tarde,2024-12-26T19:30:00,22150,70
manana,2024-12-27T12:55:00,22151,61
mediaTarde,2024-12-27T16:30:00,22152,73
tarde,2024-12-27T19:30:00,22153,15
manana,2024-12-28T12:55:00,22154,29
mediaTarde,2024-12-28T16:30:00,22155,46
tarde,2024-12-28T19:30:00,22156,33
manana,2024-12-29T12:55:00,22157,35
mediaTarde,2024-12-29T16:30:00,22158,19
tarde,2024-12-29T19:30:00,22159,49
manana,2024-12-30T12:55:00,22160,61
mediaTarde,2024-12-30T16:30:00,22161,39
tarde,2024-12-30T19:30:00,22162,67
manana,2024-12-31T12:55:00,22163,22
mediaTarde,2024-12-31T17:00:00,22164,15
manana,2025-01-02T12:55:00,22165,33
mediaTarde,2025-01-02T16:30:00,22166,42
tarde,2025-01-02T19:30:00,22167,76
manana,2025-01-03T12:55:00,22168,48
mediaTarde,2025-01-03T16:30:00,22169,32
tarde,2025-01-03T19:30:00,22170,63
manana,2025-01-04T12:55:00,22171,97
mediaTarde,2025-01-04T16:30:00,22172,40
tarde,2025-01-04T19:30:00,22173,97
manana,2025-01-05T12:55:00,22174,51
mediaTarde,2025-01-05T16:30:00,22175,43
tarde,2025-01-05T19:30:00,22176,90
manana,2025-01-06T12:55:00,22177,63
mediaTarde,2025-01-06T16:30:00,22178,2
tarde,2025-01-06T19:30:00,22179,70
manana,2025-01-07T12:55:00,22180,70
mediaTarde,2025-01-07T16:30:00,22181,34
tarde,2025-01-07T19:30:00,22182,42
manana,2025-01-08T12:55:00,22183,8
mediaTarde,2025-01-08T16:30:00,22184,21
tarde,2025-01-08T19:30:00,22185,51
manana,2025-01-09T12:55:00,22186,5
mediaTarde,2025-01-09T16:30:00,22187,37
tarde,2025-01-09T19:30:00,22188,21
manana,2025-01-10T12:55:00,22189,71
mediaTarde,2025-01-10T16:30:00,22190,57
tarde,2025-01-10T19:30:00,22191,46
manana,2025-01-11T12:55:00,22192,18
mediaTarde,2025-01-11T16:30:00,22193,44
tarde,2025-01-11T19:30:00,22194,13
manana,2025-01-12T12:55:00,22195,41
mediaTarde,2025-01-12T16:30:00,22196,85
tarde,2025-01-12T19:30:00,22197,13
manana,2025-01-13T12:55:00,22198,0
mediaTarde,2025-01-13T16:30:00,22199,24
tarde,2025-01-13T19:30:00,22200,95
manana,2025-01-14T12:55:00,22201,76
mediaTarde,2025-01-14T16:30:00,22202,61
tarde,2025-01-14T19:30:00,22203,42
manana,2025-01-15T12:55:00,22204,19
mediaTarde,2025-01-15T16:30:00,22205,34
tarde,2025-01-15T19:30:00,22206,9
manana,2025-01-16T12:55:00,22207,16
mediaTarde,2025-01-16T16:30:00,22208,45
tarde,2025-01-16T19:30:00,22209,83
manana,2025-01-17T12:55:00,22210,65
mediaTarde,2025-01-17T16:30:00,22211,13
tarde,2025-01-17T19:30:00,22212,27
manana,2025-01-18T12:55:00,22213,20
mediaTarde,2025-01-18T16:30:00,22214,32
tarde,2025-01-18T19:30:00,22215,76
manana,2025-01-19T12:55:00,22216,39
mediaTarde,2025-01-19T16:30:00,22217,69
tarde,2025-01-19T19:30:00,22218,36
manana,2025-01-20T12:55:00,22219,36
mediaTarde,2025-01-20T16:30:00,22220,7
tarde,2025-01-20T19:30:00,22221,45
manana,2025-01-21T12:55:00,22222,14
mediaTarde,2025-01-21T16:30:00,22223,23
tarde,2025-01-21T19:30:00,22224,95
manana,2025-01-22T12:55:00,22225,44
mediaTarde,2025-01-22T16:30:00,22226,29
tarde,2025-01-22T19:30:00,22227,51
manana,2025-01-23T12:55:00,22228,78
mediaTarde,2025-01-23T16:30:00,22229,44
tarde,2025-01-23T19:30:00,22230,7
manana,2025-01-24T12:55:00,22231,62
mediaTarde,2025-01-24T16:30:00,22232,79
tarde,2025-01-24T19:30:00,22233,78
manana,2025-01-25T12:55:00,22234,79
mediaTarde,2025-01-25T16:30:00,22235,10
tarde,2025-01-25T19:30:00,22236,98
manana,2025-01-26T12:55:00,22237,47
mediaTarde,2025-01-26T16:30:00,22238,94
tarde,2025-01-26T19:30:00,22239,9
manana,2025-01-27T12:55:00,22240,32
mediaTarde,2025-01-27T16:30:00,22241,25
tarde,2025-01-27T19:30:00,22242,99
manana,2025-01-28T12:55:00,22243,55
mediaTarde,2025-01-28T16:30:00,22244,17
tarde,2025-01-28T19:30:00,22245,55
manana,2025-01-29T12:55:00,22246,75
mediaTarde,2025-01-29T16:30:00,22247,20
tarde,2025-01-29T19:30:00,22248,75
manana,2025-01-30T12:55:00,22249,90
mediaTarde,2025-01-30T16:30:00,22250,53
tarde,2025-01-30T19:30:00,22251,3
manana,2025-01-31T12:55:00,22252,11
mediaTarde,2025-01-31T16:30:00,22253,94
tarde,2025-01-31T19:30:00,22254,53
manana,2025-02-01T12:55:00,22255,92
mediaTarde,2025-02-01T16:30:00,22256,32
tarde,2025-02-01T19:30:00,22257,27
manana,2025-02-02T12:55:00,22258,23
mediaTarde,2025-02-02T16:30:00,22259,83
tarde,2025-02-02T19:30:00,22260,43
manana,2025-02-03T12:55:00,22261,59
mediaTarde,2025-02-03T16:30:00,22262,8
tarde,2025-02-03T19:30:00,22263,20
manana,2025-02-04T12:55:00,22264,1
mediaTarde,2025-02-04T16:30:00,22265,81
tarde,2025-02-04T19:30:00,22266,16
manana,2025-02-05T12:55:00,22267,70
mediaTarde,2025-02-05T16:30:00,22268,57
tarde,2025-02-05T19:30:00,22269,77
manana,2025-02-06T12:55:00,22270,1
mediaTarde,2025-02-06T16:30:00,22271,76
tarde,2025-02-06T19:30:00,22272,21
manana,2025-02-07T12:55:00,22273,1
mediaTarde,2025-02-07T16:30:00,22274,99
tarde,2025-02-07T19:30:00,22275,88
manana,2025-02-08T12:55:00,22276,31
mediaTarde,2025-02-08T16:30:00,22277,42
tarde,2025-02-08T19:30:00,22278,7
manana,2025-02-09T12:55:00,22279,74
mediaTarde,2025-02-09T16:30:00,22280,93
tarde,2025-02-09T19:30:00,22281,64
manana,2025-02-10T12:55:00,22282,57
mediaTarde,2025-02-10T16:30:00,22283,5
tarde,2025-02-10T19:30:00,22284,0
manana,2025-02-11T12:55:00,22285,21
mediaTarde,2025-02-11T16:30:00,22286,44
tarde,2025-02-11T19:30:00,22287,69
manana,2025-02-12T12:55:00,22288,5
mediaTarde,2025-02-12T16:30:00,22289,80
tarde,2025-02-12T19:30:00,22290,76
manana,2025-02-13T12:55:00,22291,83
mediaTarde,2025-02-13T16:30:00,22292,81
tarde,2025-02-13T19:30:00,22293,91
manana,2025-02-14T12:55:00,22294,4
mediaTarde,2025-02-14T16:30:00,22295,96
tarde,2025-02-14T19:30:00,22296,35
manana,2025-02-15T12:55:00,22297,45
mediaTarde,2025-02-15T16:30:00,22298,91
tarde,2025-02-15T19:30:00,22299,61
manana,2025-02-16T12:55:00,22300,4
mediaTarde,2025-02-16T16:30:00,22301,77
tarde,2025-02-16T19:30:00,22302,84
manana,2025-02-17T12:55:00,22303,22
mediaTarde,2025-02-17T16:30:00,22304,98
tarde,2025-02-17T19:30:00,22305,51
manana,2025-02-18T12:55:00,22306,53
mediaTarde,2025-02-18T16:30:00,22307,93
tarde,2025-02-18T19:30:00,22308,25
manana,2025-02-19T12:55:00,22309,29
mediaTarde,2025-02-19T16:30:00,22310,12
tarde,2025-02-19T19:30:00,22311,78
manana,2025-02-20T12:55:00,22312,64
mediaTarde,2025-02-20T16:30:00,22313,95
tarde,2025-02-20T19:30:00,22314,28
manana,2025-02-21T12:55:00,22315,27
mediaTarde,2025-02-21T16:30:00,22316,54
tarde,2025-02-21T19:30:00,22317,93
manana,2025-02-22T12:55:00,22318,98
mediaTarde,2025-02-22T16:30:00,22319,81
tarde,2025-02-22T19:30:00,22320,41
manana,2025-02-23T12:55:00,22321,90
mediaTarde,2025-02-23T16:30:00,22322,99
tarde,2025-02-23T19:30:00,22323,76
manana,2025-02-24T12:55:00,22324,26
mediaTarde,2025-02-24T16:30:00,22325,85
tarde,2025-02-24T19:30:00,22326,9
manana,2025-02-25T12:55:00,22327,71
mediaTarde,2025-02-25T16:30:00,22328,31
tarde,2025-02-25T19:30:00,22329,23
manana,2025-02-26T12:55:00,22330,38
mediaTarde,2025-02-26T16:30:00,22331,59
tarde,2025-02-26T19:30:00,22332,21
manana,2025-02-27T12:55:00,22333,57
mediaTarde,2025-02-27T16:30:00,22334,27
tarde,2025-02-27T19:30:00,22335,63
manana,2025-02-28T12:55:00,22336,27
mediaTarde,2025-02-28T16:30:00,22337,79
tarde,2025-02-28T19:30:00,22338,64
manana,2025-03-01T12:55:00,22339,46
mediaTarde,2025-03-01T16:30:00,22340,55
tarde,2025-03-01T19:30:00,22341,71
manana,2025-03-02T12:55:00,22342,37
mediaTarde,2025-03-02T16:30:00,22343,77
tarde,2025-03-02T19:30:00,22344,66
manana,2025-03-03T12:55:00,22345,77
mediaTarde,2025-03-03T16:30:00,22346,43
tarde,2025-03-03T19:30:00,22347,71
manana,2025-03-04T12:55:00,22348,94
mediaTarde,2025-03-04T16:30:00,22349,53
tarde,2025-03-04T19:30:00,22350,69
manana,2025-03-05T12:55:00,22351,96
mediaTarde,2025-03-05T16:30:00,22352,65
tarde,2025-03-05T19:30:00,22353,99
manana,2025-03-06T12:55:00,22354,56
mediaTarde,2025-03-06T16:30:00,22355,81
tarde,2025-03-06T19:30:00,22356,17
manana,2025-03-07T12:55:00,22357,47
mediaTarde,2025-03-07T16:30:00,22358,88
tarde,2025-03-07T19:30:00,22359,62
manana,2025-03-08T12:55:00,22360,91
mediaTarde,2025-03-08T16:30:00,22361,9
tarde,2025-03-08T19:30:00,22362,59
manana,2025-03-09T12:55:00,22363,82
mediaTarde,2025-03-09T16:30:00,22364,70
tarde,2025-03-09T19:30:00,22365,46
manana,2025-03-10T12:55:00,22366,21
mediaTarde,2025-03-10T16:30:00,22367,38
tarde,2025-03-10T19:30:00,22368,0
manana,2025-03-11T12:55:00,22369,57
mediaTarde,2025-03-11T16:30:00,22370,36
tarde,2025-03-11T19:30:00,22371,8
manana,2025-03-12T12:55:00,22372,27
mediaTarde,2025-03-12T16:30:00,22373,65
tarde,2025-03-12T19:30:00,22374,75
manana,2025-03-13T12:55:00,22375,16
mediaTarde,2025-03-13T16:30:00,22376,94
tarde,2025-03-13T19:30:00,22377,0
manana,2025-03-14T12:55:00,22378,83
mediaTarde,2025-03-14T16:30:00,22379,38
tarde,2025-03-14T19:30:00,22380,52
manana,2025-03-15T12:55:00,22381,40
mediaTarde,2025-03-15T16:30:00,22382,9
tarde,2025-03-15T19:30:00,22383,28
manana,2025-03-16T12:55:00,22384,38
mediaTarde,2025-03-16T16:30:00,22385,74
tarde,2025-03-16T19:30:00,22386,64
manana,2025-03-17T12:55:00,22387,20
mediaTarde,2025-03-17T16:30:00,22388,64
tarde,2025-03-17T19:30:00,22389,3
manana,2025-03-18T12:55:00,22390,1
mediaTarde,2025-03-18T16:30:00,22391,54
tarde,2025-03-18T19:30:00,22392,73
manana,2025-03-19T12:55:00,22393,76
mediaTarde,2025-03-19T16:30:00,22394,55
tarde,2025-03-19T19:30:00,22395,80
manana,2025-03-20T12:55:00,22396,87
mediaTarde,2025-03-20T16:30:00,22397,90
tarde,2025-03-20T19:30:00,22398,83
manana,2025-03-21T12:55:00,22399,77
mediaTarde,2025-03-21T16:30:00,22400,3
tarde,2025-03-21T19:30:00,22401,38
manana,2025-03-22T12:55:00,22402,40
mediaTarde,2025-03-22T16:30:00,22403,63
tarde,2025-03-22T19:30:00,22404,35
manana,2025-03-23T12:55:00,22405,60
mediaTarde,2025-03-23T16:30:00,22406,2
tarde,2025-03-23T19:30:00,22407,44
manana,2025-03-24T12:55:00,22408,81
mediaTarde,2025-03-24T16:30:00,22409,88
tarde,2025-03-24T19:30:00,22410,54
manana,2025-03-25T12:55:00,22411,24
mediaTarde,2025-03-25T16:30:00,22412,8
tarde,2025-03-25T19:30:00,22413,73
manana,2025-03-26T12:55:00,22414,50
mediaTarde,2025-03-26T16:30:00,22415,97
tarde,2025-03-26T19:30:00,22416,4
manana,2025-03-27T12:55:00,22417,72
mediaTarde,2025-03-27T16:30:00,22418,65
tarde,2025-03-27T19:30:00,22419,22
manana,2025-03-28T12:55:00,22420,13
mediaTarde,2025-03-28T16:30:00,22421,49
tarde,2025-03-28T19:30:00,22422,24
manana,2025-03-29T12:55:00,22423,64
mediaTarde,2025-03-29T16:30:00,22424,57
tarde,2025-03-29T19:30:00,22425,10
manana,2025-03-30T12:55:00,22426,18
mediaTarde,2025-03-30T16:30:00,22427,11
tarde,2025-03-30T19:30:00,22428,26
manana,2025-03-31T12:55:00,22429,79
mediaTarde,2025-03-31T16:30:00,22430,73
tarde,2025-03-31T19:30:00,22431,24
manana,2025-04-01T12:55:00,22432,64
mediaTarde,2025-04-01T16:30:00,22433,91
tarde,2025-04-01T19:30:00,22434,33
manana,2025-04-02T12:55:00,22435,77
mediaTarde,2025-04-02T16:30:00,22436,91
tarde,2025-04-02T19:30:00,22437,25
manana,2025-04-03T12:55:00,22438,34
mediaTarde,2025-04-03T16:30:00,22439,82
tarde,2025-04-03T19:30:00,22440,10
manana,2025-04-04T12:55:00,22441,6
mediaTarde,2025-04-04T16:30:00,22442,50
tarde,2025-04-04T19:30:00,22443,35
manana,2025-04-05T12:55:00,22444,44
mediaTarde,2025-04-05T16:30:00,22445,51
tarde,2025-04-05T19:30:00,22446,19
manana,2025-04-06T12:55:00,22447,74
mediaTarde,2025-04-06T16:30:00,22448,57
tarde,2025-04-06T19:30:00,22449,26
manana,2025-04-07T12:55:00,22450,61
mediaTarde,2025-04-07T16:30:00,22451,91
tarde,2025-04-07T19:30:00,22452,76
manana,2025-04-08T12:55:00,22453,81
mediaTarde,2025-04-08T16:30:00,22454,92
tarde,2025-04-08T19:30:00,22455,44
manana,2025-04-09T12:55:00,22456,36
mediaTarde,2025-04-09T16:30:00,22457,43
tarde,2025-04-09T19:30:00,22458,5
manana,2025-04-10T12:55:00,22459,75
mediaTarde,2025-04-10T16:30:00,22460,69
tarde,2025-04-10T19:30:00,22461,98
manana,2025-04-11T12:55:00,22462,58
mediaTarde,2025-04-11T16:30:00,22463,92
tarde,2025-04-11T19:30:00,22464,2
manana,2025-04-12T12:55:00,22465,76
mediaTarde,2025-04-12T16:30:00,22466,97
tarde,2025-04-12T19:30:00,22467,97
manana,2025-04-13T12:55:00,22468,70
mediaTarde,2025-04-13T16:30:00,22469,93
